hour,day,month,year,PM2.5,PM10,SO2,NO2,RAIN,TEMP
5,30,8,2016,29.0,71.0,2.0,90.0,0.0,19.7
6,30,8,2016,30.0,65.0,2.0,88.0,0.0,19.6
7,30,8,2016,27.0,76.0,2.0,95.0,0.0,21.0
8,30,8,2016,30.0,75.0,3.0,89.0,0.0,23.6
9,30,8,2016,31.0,61.0,4.0,76.0,0.0,26.0
10,30,8,2016,24.0,48.0,4.0,46.0,0.0,28.0
11,30,8,2016,24.0,57.0,4.0,55.0,0.0,29.3
12,30,8,2016,22.0,35.0,3.0,40.0,0.0,30.3
13,30,8,2016,23.0,51.0,4.0,32.0,0.0,31.9
14,30,8,2016,19.0,40.0,5.0,32.0,0.0,32.7
15,30,8,2016,33.0,53.0,6.0,30.0,0.0,32.2
16,30,8,2016,28.0,44.0,3.0,37.0,0.0,31.5
17,30,8,2016,15.0,15.0,3.0,40.0,0.0,30.0
18,30,8,2016,23.0,110.0,2.0,57.0,0.0,28.6
19,30,8,2016,38.0,98.0,3.0,59.0,0.0,27.3
20,30,8,2016,42.0,107.0,3.0,66.0,0.0,25.0
21,30,8,2016,42.0,106.5,2.5,69.0,0.0,23.3
22,30,8,2016,42.0,106.0,2.0,72.0,0.0,22.1
23,30,8,2016,46.0,70.0,2.0,114.0,0.0,21.8
0,31,8,2016,35.0,35.0,2.0,81.0,0.0,20.7
1,31,8,2016,31.0,78.0,2.0,99.0,0.0,19.6
2,31,8,2016,34.0,76.0,2.0,108.0,0.0,18.3
3,31,8,2016,35.0,75.0,2.0,108.0,0.0,17.6
4,31,8,2016,31.0,59.0,2.0,109.0,0.0,17.9
5,31,8,2016,21.0,21.0,2.0,90.0,0.0,17.5
6,31,8,2016,22.0,29.0,2.0,84.0,0.0,17.8
7,31,8,2016,29.0,61.0,2.0,76.0,0.0,17.8
8,31,8,2016,37.0,70.0,8.0,69.0,0.0,22.3
9,31,8,2016,17.0,50.0,8.0,62.0,0.0,27.4
10,31,8,2016,15.0,16.0,5.0,39.0,0.0,30.1
11,31,8,2016,16.0,31.0,4.0,26.0,0.0,31.8
12,31,8,2016,8.0,19.0,3.0,23.0,0.0,33.1
13,31,8,2016,12.0,15.0,2.0,18.0,0.0,33.5
14,31,8,2016,10.0,37.0,3.0,18.0,0.0,34.7
15,31,8,2016,15.0,15.0,2.0,19.0,0.0,35.1
16,31,8,2016,7.0,20.0,2.0,17.0,0.0,34.0
17,31,8,2016,3.0,20.0,2.0,15.0,0.0,33.4
18,31,8,2016,9.0,39.0,2.0,27.0,0.0,30.5
19,31,8,2016,14.0,30.0,2.0,40.0,0.0,28.6
20,31,8,2016,9.0,30.0,2.0,37.0,0.0,27.7
21,31,8,2016,3.0,26.0,2.0,29.0,0.0,27.9
22,31,8,2016,10.0,42.0,2.0,29.0,0.0,24.9
23,31,8,2016,5.0,32.0,2.0,38.0,0.0,22.6
0,1,9,2016,10.0,44.0,2.0,69.0,0.0,20.5
1,1,9,2016,3.0,39.0,2.0,73.0,0.0,19.4
2,1,9,2016,9.0,10.0,2.0,63.0,0.0,18.9
3,1,9,2016,6.0,46.0,2.0,69.0,0.0,18.1
4,1,9,2016,7.0,33.0,2.0,65.0,0.0,17.5
5,1,9,2016,3.0,6.0,2.0,25.0,0.0,23.7
6,1,9,2016,3.0,14.0,2.0,32.0,0.0,24.0
7,1,9,2016,8.0,52.0,2.0,28.0,0.0,23.0
8,1,9,2016,5.0,57.0,4.0,49.0,0.0,23.3
9,1,9,2016,8.0,68.0,4.0,47.0,0.0,25.1
10,1,9,2016,8.0,70.0,2.0,24.0,0.0,24.8
11,1,9,2016,4.0,47.0,2.0,15.0,0.0,25.4
12,1,9,2016,4.0,21.0,2.0,15.0,0.0,26.6
13,1,9,2016,5.0,6.0,2.0,13.0,0.0,27.0
14,1,9,2016,3.0,19.0,2.0,15.0,0.0,27.9
15,1,9,2016,5.0,18.0,2.0,22.0,0.0,26.0
16,1,9,2016,8.0,27.0,2.0,31.0,0.0,25.6
17,1,9,2016,15.0,42.0,2.0,40.0,0.0,24.3
18,1,9,2016,11.0,46.0,2.0,58.0,0.0,23.5
19,1,9,2016,8.0,27.0,2.0,68.0,0.0,22.1
20,1,9,2016,14.0,33.0,2.0,63.0,0.0,21.7
21,1,9,2016,10.0,17.0,2.0,32.0,0.0,22.7
22,1,9,2016,6.0,41.0,2.0,55.0,0.0,22.2
23,1,9,2016,11.0,38.0,2.0,55.0,0.0,20.0
0,2,9,2016,17.0,54.0,2.0,69.0,0.0,19.6
1,2,9,2016,21.0,69.0,2.0,80.0,0.0,19.4
2,2,9,2016,19.0,67.0,2.0,72.0,0.0,19.7
3,2,9,2016,24.0,75.0,2.0,66.0,0.0,19.5
4,2,9,2016,17.0,44.0,2.0,52.0,0.0,19.1
5,2,9,2016,16.0,28.0,2.0,50.0,0.0,21.0571428571429
6,2,9,2016,12.0,38.0,2.0,51.0,0.0,21.3
7,2,9,2016,19.0,66.0,2.0,49.0,0.0,20.3
8,2,9,2016,20.0,65.0,2.0,47.0,0.0,21.6
9,2,9,2016,16.0,61.0,2.0,43.0,0.0,23.4
10,2,9,2016,13.0,32.0,2.0,45.0,0.0,24.8
11,2,9,2016,5.0,11.0,2.0,33.0,0.0,26.9
12,2,9,2016,4.0,23.0,2.0,24.0,0.0,28.5
13,2,9,2016,17.0,19.0,2.0,22.0,0.0,28.7
14,2,9,2016,13.0,42.0,2.0,24.0,0.0,28.9
15,2,9,2016,8.0,8.0,2.0,18.0,0.0,28.3
16,2,9,2016,12.0,24.0,2.0,19.0,0.0,27.6
17,2,9,2016,7.0,41.0,2.0,19.0,0.0,27.0
18,2,9,2016,14.0,23.0,2.0,24.0,0.0,26.4
19,2,9,2016,8.0,22.0,2.0,26.0,0.0,23.6
20,2,9,2016,3.0,31.0,2.0,28.0,0.0,23.4
21,2,9,2016,4.0,25.0,2.0,29.0,0.0,22.7
22,2,9,2016,8.0,18.0,2.0,35.0,0.0,21.0
23,2,9,2016,12.0,31.0,2.0,43.0,0.0,20.2
0,3,9,2016,11.0,35.0,2.0,48.0,0.0,19.7
1,3,9,2016,11.0,36.0,2.0,44.0,0.0,19.4
2,3,9,2016,13.0,23.0,2.0,43.0,0.0,19.4
3,3,9,2016,8.0,46.0,2.0,42.0,0.0,20.1
4,3,9,2016,18.0,30.0,2.0,43.0,0.0,19.4
5,3,9,2016,13.0,37.0,2.0,41.0,0.0,18.0
6,3,9,2016,15.0,41.0,2.0,41.0,0.0,17.4
7,3,9,2016,19.0,56.0,3.0,42.0,0.0,18.5
8,3,9,2016,17.0,60.0,5.0,42.0,0.0,21.9
9,3,9,2016,16.0,25.0,4.0,39.0,0.0,25.5
10,3,9,2016,8.0,21.0,4.0,32.0,0.0,27.5
11,3,9,2016,11.0,11.0,5.0,21.0,0.0,28.7
12,3,9,2016,10.0,11.0,5.0,19.0,0.0,29.6
13,3,9,2016,9.0,22.0,4.0,24.0,0.0,30.8
14,3,9,2016,23.0,37.0,4.0,35.0,0.0,31.1
15,3,9,2016,23.0,41.0,3.0,28.0,0.0,31.7
16,3,9,2016,19.0,52.0,3.0,27.0,0.0,30.9
17,3,9,2016,20.0,36.0,3.0,28.0,0.0,30.1
18,3,9,2016,24.0,50.0,2.0,30.0,0.0,28.3
19,3,9,2016,23.0,59.0,3.0,34.0,0.0,27.3
20,3,9,2016,31.0,70.0,3.0,48.0,0.0,26.5
21,3,9,2016,32.0,68.0,3.0,56.0,0.0,25.9
22,3,9,2016,37.0,67.0,4.0,61.0,0.0,26.2
23,3,9,2016,37.0,74.0,5.0,52.0,0.0,24.5
0,4,9,2016,48.0,81.0,5.0,55.0,0.0,22.4
1,4,9,2016,49.0,102.0,4.0,62.0,0.0,22.1
2,4,9,2016,53.0,89.0,3.0,91.0,0.0,21.0
3,4,9,2016,62.0,92.0,3.0,92.0,0.0,20.5
4,4,9,2016,65.0,115.0,4.0,108.0,0.0,20.8
5,4,9,2016,53.0,102.0,3.0,90.0,0.0,21.7
6,4,9,2016,81.0,120.0,2.0,76.0,0.0,21.6
7,4,9,2016,102.0,122.0,2.0,65.0,0.0,21.7
8,4,9,2016,122.0,128.0,3.0,56.0,0.0,22.9
9,4,9,2016,135.0,141.0,5.0,59.0,0.0,24.0
10,4,9,2016,145.0,147.0,6.0,59.0,0.0,25.0
11,4,9,2016,154.0,154.0,8.0,48.0,0.0,26.7
12,4,9,2016,150.0,150.0,9.0,47.0,0.0,27.9
13,4,9,2016,138.0,138.0,10.0,42.0,0.0,29.3
14,4,9,2016,62.0,62.0,10.0,20.0,0.0,30.5
15,4,9,2016,47.0,50.0,7.0,22.0,0.0,28.8
16,4,9,2016,27.0,32.0,6.0,23.0,0.0,28.2
17,4,9,2016,30.0,30.0,5.0,23.0,0.0,27.9
18,4,9,2016,37.0,49.0,4.0,28.0,0.0,26.4
19,4,9,2016,36.0,53.0,3.0,38.0,0.0,24.5
20,4,9,2016,43.0,97.0,3.0,46.0,0.0,23.7
21,4,9,2016,61.0,116.0,2.0,62.0,0.0,25.0
22,4,9,2016,114.0,125.0,2.0,40.0,0.0,24.4
23,4,9,2016,99.0,99.0,2.0,34.0,0.0,22.3
0,5,9,2016,32.0,32.0,2.0,18.0,0.0,20.7
1,5,9,2016,25.0,25.0,2.0,24.0,0.0,20.2
2,5,9,2016,26.0,26.0,2.0,30.0,0.0,19.4
3,5,9,2016,21.0,21.0,2.0,29.0,0.0,18.6
4,5,9,2016,25.0,25.0,2.0,25.0,0.0,18.5
5,5,9,2016,26.0,26.0,2.0,30.0,0.0,19.2
6,5,9,2016,34.0,34.0,2.0,41.0,0.0,18.7
7,5,9,2016,35.0,35.0,2.0,49.0,0.0,19.0
8,5,9,2016,29.0,29.0,2.0,40.0,0.0,21.0
9,5,9,2016,38.0,45.0,2.0,34.0,0.0,24.0
10,5,9,2016,45.0,45.0,3.0,28.0,0.0,26.6
11,5,9,2016,33.666666666666664,55.666666666666664,3.0,19.5,0.0,28.5
12,5,9,2016,22.333333333333332,66.33333333333333,3.0,11.0,0.0,29.8
13,5,9,2016,11.0,77.0,2.0,9.0,0.0,31.5
14,5,9,2016,5.0,48.0,2.0,9.0,0.0,32.2
15,5,9,2016,8.0,40.0,2.0,9.0,0.0,32.6
16,5,9,2016,7.0,36.0,2.0,11.0,0.0,31.5
17,5,9,2016,5.0,30.0,2.0,10.0,0.0,32.1
18,5,9,2016,8.0,31.0,2.0,20.0,0.0,27.1
19,5,9,2016,19.0,66.0,2.0,53.0,0.0,25.1
20,5,9,2016,37.0,87.0,2.0,50.0,0.0,25.3
21,5,9,2016,44.0,103.0,2.0,60.0,0.0,25.4
22,5,9,2016,42.0,101.0,2.0,71.0,0.0,23.8
23,5,9,2016,43.0,95.0,2.0,68.0,0.0,22.0
0,6,9,2016,34.0,85.0,2.0,74.0,0.0,21.0
1,6,9,2016,26.0,59.0,2.0,55.0,0.0,20.7
2,6,9,2016,25.0,78.0,2.0,51.0,0.0,19.6
3,6,9,2016,26.0,64.0,2.0,44.0,0.0,18.7
4,6,9,2016,19.0,54.0,2.0,38.0,0.0,18.5
5,6,9,2016,22.0,58.0,2.0,36.0,0.0,18.6
6,6,9,2016,22.0,57.0,2.0,38.0,0.0,18.7
7,6,9,2016,18.0,64.0,2.0,36.0,0.0,19.2
8,6,9,2016,31.0,96.0,3.0,39.0,0.0,22.1
9,6,9,2016,29.0,79.0,5.0,42.0,0.0,25.2
10,6,9,2016,30.0,74.0,7.0,41.0,0.0,28.5
11,6,9,2016,23.0,64.0,6.0,35.0,0.0,30.1
12,6,9,2016,20.0,37.0,5.0,18.0,0.0,30.0
13,6,9,2016,17.0,30.0,5.0,14.0,0.0,29.9
14,6,9,2016,14.0,23.0,4.0,15.0,0.0,29.8
15,6,9,2016,3.0,12.0,3.0,10.0,0.0,31.8
16,6,9,2016,7.0,19.0,2.0,7.0,0.0,29.3
17,6,9,2016,7.0,23.0,2.0,23.0,0.0,26.5
18,6,9,2016,10.5,27.0625,2.125,24.25,0.0,27.9
19,6,9,2016,14.0,31.125,2.25,25.5,0.0,26.3
20,6,9,2016,17.5,35.1875,2.375,26.75,0.0,24.7
21,6,9,2016,21.0,39.25,2.5,28.0,0.0,26.8
22,6,9,2016,24.5,43.3125,2.625,29.25,0.0,24.9
23,6,9,2016,28.0,47.375,2.75,30.5,0.0,24.6
0,7,9,2016,31.5,51.4375,2.875,31.75,0.0,23.7
1,7,9,2016,35.0,55.5,3.0,33.0,0.0,23.2
2,7,9,2016,38.5,59.5625,3.125,34.25,0.0,22.3
3,7,9,2016,42.0,63.625,3.25,35.5,0.0,20.9
4,7,9,2016,45.5,67.6875,3.375,36.75,0.0,20.4
5,7,9,2016,49.0,71.75,3.5,38.0,0.0,20.4
6,7,9,2016,52.5,75.8125,3.625,39.25,0.0,20.8
7,7,9,2016,56.0,79.875,3.75,40.5,0.0,20.2
8,7,9,2016,59.5,83.9375,3.875,41.75,0.0,21.5
9,7,9,2016,63.0,88.0,4.0,43.0,0.0,22.9
10,7,9,2016,66.0,89.0,8.0,49.0,0.0,26.7
11,7,9,2016,59.0,71.0,9.0,43.0,0.0,27.7
12,7,9,2016,45.0,53.0,7.0,34.0,0.0,29.7
13,7,9,2016,55.5,67.5,7.0,41.0,0.0,30.1
14,7,9,2016,66.0,82.0,7.0,48.0,0.0,30.9
15,7,9,2016,61.0,76.0,7.0,36.0,0.0,31.0
16,7,9,2016,52.0,70.0,7.0,30.0,0.0,30.7
17,7,9,2016,44.0,70.66666666666667,5.333333333333333,28.666666666666668,0.0,28.8
18,7,9,2016,36.0,71.33333333333333,3.6666666666666665,27.333333333333332,0.0,26.7
19,7,9,2016,28.0,72.0,2.0,26.0,21.0,17.9
20,7,9,2016,18.0,20.0,2.0,39.0,2.4,18.5
21,7,9,2016,17.0,17.0,2.0,38.0,0.2,17.8
22,7,9,2016,13.0,13.0,2.0,26.0,0.0,17.7
23,7,9,2016,14.0,18.0,2.0,50.0,0.0,17.1
0,8,9,2016,18.0,18.0,2.0,39.0,0.0,16.6
1,8,9,2016,15.0,17.0,2.0,48.0,0.0,16.5
2,8,9,2016,22.0,25.0,2.0,51.0,0.0,16.3
3,8,9,2016,13.0,20.0,2.0,43.0,0.0,16.3
4,8,9,2016,21.0,23.0,2.0,40.0,0.0,16.1
5,8,9,2016,22.0,22.0,2.0,40.0,0.0,15.4
6,8,9,2016,15.0,21.0,2.0,35.0,0.1,15.7
7,8,9,2016,18.0,26.0,2.0,34.0,0.0,16.6
8,8,9,2016,19.0,51.0,2.0,40.0,0.0,18.6
9,8,9,2016,27.0,50.0,2.0,58.0,0.0,20.7
10,8,9,2016,27.0,46.0,2.0,54.0,0.0,24.7
11,8,9,2016,25.0,26.0,2.0,45.0,0.0,26.8
12,8,9,2016,20.0,36.0,2.0,42.0,0.0,28.7
13,8,9,2016,16.0,18.0,2.0,27.0,0.0,30.3
14,8,9,2016,8.0,8.0,2.0,14.0,0.0,31.6
15,8,9,2016,7.0,7.0,2.0,10.0,0.0,32.0
16,8,9,2016,10.0,13.0,2.0,15.0,0.0,30.7
17,8,9,2016,13.0,45.0,2.0,29.0,0.0,30.3
18,8,9,2016,16.0,37.0,2.0,36.0,0.0,27.7
19,8,9,2016,23.0,46.0,2.0,46.0,0.0,25.7
20,8,9,2016,24.0,65.0,2.0,65.0,0.0,25.1
21,8,9,2016,35.0,73.0,2.0,78.0,0.0,23.7
22,8,9,2016,36.0,76.0,2.0,96.0,0.0,21.9
23,8,9,2016,28.0,54.0,2.0,87.0,0.0,20.7
0,9,9,2016,28.0,44.0,2.0,84.0,0.0,20.3
1,9,9,2016,22.0,39.0,2.0,72.0,0.0,19.0
2,9,9,2016,21.0,38.0,2.0,65.0,0.0,18.6
3,9,9,2016,21.0,37.0,2.0,59.0,0.0,17.6
4,9,9,2016,15.0,32.0,2.0,54.0,0.0,16.9
5,9,9,2016,14.0,35.0,2.0,59.0,0.0,16.6
6,9,9,2016,18.0,40.0,2.0,59.0,0.0,16.2
7,9,9,2016,17.0,49.0,2.0,61.0,0.0,17.6
8,9,9,2016,27.0,59.0,4.0,60.0,0.0,20.9
9,9,9,2016,23.0,47.0,8.0,51.0,0.0,24.9
10,9,9,2016,18.0,48.0,9.0,45.0,0.0,27.4
11,9,9,2016,11.0,18.0,6.0,20.0,0.0,29.0
12,9,9,2016,7.0,9.0,5.0,16.0,0.0,30.1
13,9,9,2016,10.0,21.0,4.0,17.0,0.0,30.5
14,9,9,2016,11.0,19.0,4.0,14.0,0.0,31.0
15,9,9,2016,8.0,16.0,4.0,13.0,0.0,31.5
16,9,9,2016,7.0,11.0,3.0,12.0,0.0,31.3
17,9,9,2016,11.0,17.0,3.0,15.0,0.0,30.6
18,9,9,2016,6.0,19.0,3.0,23.0,0.0,27.1
19,9,9,2016,11.0,25.0,2.0,46.0,0.0,23.1
20,9,9,2016,21.0,58.0,2.0,76.0,0.0,21.5
21,9,9,2016,25.0,76.0,2.0,95.0,0.0,20.4
22,9,9,2016,30.0,88.0,2.0,90.0,0.0,19.8
23,9,9,2016,27.0,85.0,3.0,68.0,0.0,19.8
0,10,9,2016,26.0,64.0,2.0,65.0,0.0,19.8
1,10,9,2016,21.0,60.0,2.0,61.0,0.0,19.3
2,10,9,2016,19.0,55.0,2.0,61.0,0.0,18.9
3,10,9,2016,17.0,64.0,2.0,60.0,0.0,18.5
4,10,9,2016,17.0,43.0,2.0,58.0,0.0,17.7
5,10,9,2016,10.0,29.0,2.0,51.0,0.0,17.7
6,10,9,2016,9.0,25.0,2.0,46.0,0.0,17.3
7,10,9,2016,14.0,34.0,2.0,48.0,0.0,18.1
8,10,9,2016,10.0,54.0,5.0,48.0,0.0,21.4
9,10,9,2016,19.0,52.0,6.0,51.0,0.0,24.1
10,10,9,2016,21.0,46.0,7.0,51.0,0.0,25.5
11,10,9,2016,17.0,24.0,6.0,37.0,0.0,27.7
12,10,9,2016,8.0,9.0,3.0,20.0,0.0,28.7
13,10,9,2016,5.0,15.0,3.0,24.0,0.0,29.1
14,10,9,2016,10.0,16.0,3.0,25.0,0.0,30.3
15,10,9,2016,11.0,11.0,3.0,21.0,0.0,30.5
16,10,9,2016,8.0,20.0,2.0,26.0,0.0,30.9
17,10,9,2016,12.0,38.0,3.0,42.0,0.0,29.2
18,10,9,2016,17.0,52.0,3.0,48.0,0.0,26.8
19,10,9,2016,17.0,48.0,2.0,48.0,0.0,25.1
20,10,9,2016,20.0,55.0,2.0,58.0,0.0,24.4
21,10,9,2016,27.0,74.0,2.0,71.0,0.0,24.4
22,10,9,2016,29.0,80.0,2.0,101.0,0.0,23.0
23,10,9,2016,30.0,63.0,3.0,95.0,0.0,21.8
0,11,9,2016,27.0,80.0,2.0,98.0,0.0,22.3
1,11,9,2016,26.0,71.0,2.0,91.0,0.0,22.1
2,11,9,2016,43.0,83.0,2.0,93.0,0.0,21.4
3,11,9,2016,54.0,91.0,2.0,49.0,0.0,20.2
4,11,9,2016,21.0,25.0,2.0,18.0,0.0,20.0
5,11,9,2016,18.0,23.0,2.0,18.0,0.9,18.8
6,11,9,2016,20.0,24.0,2.0,26.0,1.6,18.2
7,11,9,2016,27.0,27.0,2.0,32.0,0.2,18.3
8,11,9,2016,30.0,31.0,2.0,46.0,0.0,19.2
9,11,9,2016,31.0,31.0,2.0,39.0,0.0,21.5
10,11,9,2016,34.0,34.0,2.0,22.0,0.0,23.0
11,11,9,2016,20.0,20.0,2.0,18.0,0.0,24.9
12,11,9,2016,12.0,12.0,2.0,16.0,0.0,25.6
13,11,9,2016,19.0,19.0,2.0,21.0,0.0,25.3
14,11,9,2016,20.0,20.0,2.0,20.0,0.0,24.7
15,11,9,2016,22.0,22.0,2.0,21.0,0.0,26.1
16,11,9,2016,24.0,32.0,2.0,21.0,0.6,22.4
17,11,9,2016,27.0,65.0,2.0,31.0,0.3,21.5
18,11,9,2016,32.0,44.0,2.0,55.0,0.4,20.6
19,11,9,2016,35.0,40.0,2.0,75.0,0.1,19.5
20,11,9,2016,36.0,37.0,2.0,73.0,0.0,19.4
21,11,9,2016,48.0,57.0,2.0,89.0,0.0,18.6
22,11,9,2016,45.0,54.0,2.0,83.0,0.0,18.6
23,11,9,2016,39.0,64.0,2.0,82.0,0.0,19.1
0,12,9,2016,32.0,32.0,2.0,43.0,0.0,18.8
1,12,9,2016,23.0,24.0,2.0,49.0,0.0,17.8
2,12,9,2016,31.0,39.0,2.0,55.0,0.0,17.4
3,12,9,2016,34.0,36.0,2.0,54.0,0.0,17.1
4,12,9,2016,38.0,39.0,2.0,50.0,0.0,17.1
5,12,9,2016,40.0,40.0,2.0,49.0,0.0,17.0
6,12,9,2016,40.0,43.0,2.0,52.0,0.0,16.9
7,12,9,2016,43.0,60.0,2.0,50.0,0.0,17.8
8,12,9,2016,46.0,65.0,2.0,57.0,0.0,19.1
9,12,9,2016,51.0,57.0,2.0,54.0,0.0,21.8
10,12,9,2016,47.0,47.0,2.0,50.0,0.0,23.2
11,12,9,2016,38.0,38.0,2.0,44.0,0.0,25.1
12,12,9,2016,32.0,32.0,2.0,26.0,0.0,25.5
13,12,9,2016,25.0,25.0,2.0,20.0,0.0,27.2
14,12,9,2016,17.0,17.0,2.0,15.0,0.0,27.9
15,12,9,2016,25.0,30.0,2.0,28.0,0.0,28.3
16,12,9,2016,33.0,42.0,2.0,36.0,0.0,27.1
17,12,9,2016,35.0,42.0,2.0,37.0,0.0,26.4
18,12,9,2016,35.0,44.0,2.0,40.0,0.0,24.9
19,12,9,2016,33.0,53.0,2.0,50.0,0.0,23.5
20,12,9,2016,34.0,60.0,2.0,65.0,0.0,22.5
21,12,9,2016,39.0,59.0,2.0,69.0,0.0,22.5
22,12,9,2016,41.0,81.0,2.0,57.0,4.3,20.9
23,12,9,2016,48.0,48.0,2.0,76.0,0.1,20.3
0,13,9,2016,50.0,62.0,2.0,85.0,0.1,19.9
1,13,9,2016,57.0,60.0,2.0,86.0,0.0,19.9
2,13,9,2016,63.0,63.0,2.0,82.0,0.0,19.5
3,13,9,2016,73.0,73.0,2.0,84.0,0.0,19.3
4,13,9,2016,60.0,60.0,2.0,80.0,0.0,18.9
5,13,9,2016,58.0,58.0,2.0,61.0,0.0,18.7
6,13,9,2016,53.0,53.0,2.0,60.0,0.0,18.6
7,13,9,2016,56.0,67.0,2.0,58.0,0.0,19.2
8,13,9,2016,60.0,66.0,2.0,56.0,0.0,19.8
9,13,9,2016,98.0,98.0,2.0,53.0,0.0,21.2
10,13,9,2016,98.0,98.0,2.0,57.0,0.0,22.8
11,13,9,2016,109.0,109.0,3.0,59.0,0.0,24.2
12,13,9,2016,114.0,114.0,3.0,60.0,0.0,25.5
13,13,9,2016,124.0,124.0,3.0,59.0,0.0,25.8
14,13,9,2016,118.0,118.0,3.0,46.0,0.0,25.1
15,13,9,2016,111.0,111.0,3.0,50.0,0.0,27.4
16,13,9,2016,84.0,84.0,5.0,31.0,0.0,27.3
17,13,9,2016,85.0,85.0,4.0,37.0,0.0,26.7
18,13,9,2016,72.0,73.0,3.0,38.0,0.0,25.5
19,13,9,2016,72.0,74.0,2.0,51.0,0.0,24.2
20,13,9,2016,69.0,83.0,2.0,71.0,0.0,21.8
21,13,9,2016,73.0,101.0,2.0,100.0,0.0,21.1
22,13,9,2016,79.0,105.0,2.0,88.0,0.0,20.3
23,13,9,2016,76.0,96.0,2.0,101.0,0.0,19.9
0,14,9,2016,83.0,101.0,2.0,88.0,0.0,20.4
1,14,9,2016,88.0,105.0,2.0,100.0,0.0,19.8
2,14,9,2016,94.0,95.0,2.0,80.0,0.0,19.5
3,14,9,2016,99.0,99.0,2.0,67.0,0.0,19.2
4,14,9,2016,120.0,120.0,2.0,85.0,0.0,19.1
5,14,9,2016,115.0,115.0,2.0,81.0,0.0,18.7
6,14,9,2016,116.0,116.0,2.0,73.0,0.0,18.5
7,14,9,2016,118.0,118.0,2.0,70.0,0.0,19.0
8,14,9,2016,129.0,129.0,2.0,66.0,0.0,20.2
9,14,9,2016,138.0,138.0,2.0,67.0,0.0,22.2
10,14,9,2016,143.0,143.0,3.0,64.0,0.0,24.25
11,14,9,2016,148.0,148.0,6.0,60.0,0.0,25.825
12,14,9,2016,143.0,143.0,7.0,64.0,0.0,27.15
13,14,9,2016,93.0,93.0,8.0,30.0,0.0,28.6
14,14,9,2016,71.0,71.0,7.0,27.0,0.0,29.2
15,14,9,2016,68.0,68.0,6.0,26.0,0.0,29.275
16,14,9,2016,67.0,68.0,5.0,33.0,0.0,29.35
17,14,9,2016,71.0,82.0,5.0,38.0,0.0,28.75
18,14,9,2016,94.0,120.0,6.0,52.0,0.0,28.425
19,14,9,2016,69.0,69.0,3.0,35.0,0.0,27.475
20,14,9,2016,42.0,49.0,2.0,56.0,0.0,27.075
21,14,9,2016,41.0,47.0,2.0,63.0,0.0,26.675
22,14,9,2016,35.0,36.0,2.0,55.0,0.0,25.5
23,14,9,2016,34.0,34.0,2.0,58.0,0.0,24.5
0,15,9,2016,38.0,48.0,2.0,67.0,0.0,23.175
1,15,9,2016,35.0,40.0,2.0,65.0,0.0,23.025
2,15,9,2016,37.0,38.0,2.0,67.0,0.0,22.875
3,15,9,2016,34.0,34.0,2.0,60.0,0.0,22.65
4,15,9,2016,31.0,33.0,2.0,47.0,0.0,22.275
5,15,9,2016,35.0,35.0,2.0,40.0,0.0,18.5
6,15,9,2016,29.0,29.0,2.0,39.0,0.0,17.8
7,15,9,2016,28.0,42.0,2.0,54.0,0.0,18.3
8,15,9,2016,33.0,40.0,2.0,42.0,0.0,21.2
9,15,9,2016,42.0,50.0,3.0,31.0,0.0,24.1
10,15,9,2016,37.0,41.0,10.0,30.0,0.0,26.3
11,15,9,2016,51.0,58.0,11.0,31.0,0.0,27.8
12,15,9,2016,43.0,43.0,11.0,23.0,0.0,29.1
13,15,9,2016,31.0,31.0,11.0,20.0,0.0,30.4
14,15,9,2016,25.0,25.0,8.0,14.0,0.0,31.0
15,15,9,2016,34.0,66.0,5.0,25.0,0.0,31.8
16,15,9,2016,58.0,123.0,3.0,31.0,0.0,30.4
17,15,9,2016,80.0,126.0,2.0,30.0,0.0,29.0
18,15,9,2016,99.0,131.0,4.0,33.0,0.0,27.5
19,15,9,2016,108.0,142.0,2.0,38.0,0.0,25.2
20,15,9,2016,122.0,146.0,2.0,50.0,0.0,24.4
21,15,9,2016,139.0,161.0,2.0,54.0,0.0,24.0
22,15,9,2016,150.0,163.0,2.0,61.0,0.0,22.6
23,15,9,2016,166.0,174.0,2.0,74.0,0.0,22.1
0,16,9,2016,182.0,182.0,2.0,66.0,0.0,21.9
1,16,9,2016,163.0,163.0,2.0,78.0,0.0,21.7
2,16,9,2016,100.0,100.0,2.0,54.0,0.0,21.1
3,16,9,2016,95.0,95.0,2.0,39.0,0.0,21.0
4,16,9,2016,121.0,121.0,2.0,41.0,0.0,20.5
5,16,9,2016,132.0,132.0,2.0,35.0,0.0,20.4
6,16,9,2016,136.0,136.0,2.0,32.0,0.0,20.3
7,16,9,2016,133.0,133.0,2.0,34.0,0.0,20.6
8,16,9,2016,129.0,129.0,2.0,46.0,0.0,22.4
9,16,9,2016,140.0,140.0,2.0,33.0,0.0,24.4
10,16,9,2016,156.0,156.0,5.0,32.0,0.0,25.5
11,16,9,2016,175.0,175.0,5.0,31.0,0.0,27.4
12,16,9,2016,176.0,176.0,7.0,28.0,0.0,28.7
13,16,9,2016,162.0,162.0,8.0,27.0,0.0,29.8
14,16,9,2016,169.0,169.0,9.0,28.0,0.0,30.3
15,16,9,2016,129.0,129.0,10.0,24.0,0.0,29.9
16,16,9,2016,130.0,134.0,6.0,30.0,0.0,29.9
17,16,9,2016,142.0,152.0,5.0,31.0,0.0,29.2
